,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,outdoor,public,communities,park,is_public_art
457,Handel & Haydn Society,,Music,Access to Artistic Excellence,06-3100-7042,BOSTON,MA,02116-6496,To support performances of Haydn's oratorio THE SEASONS and related educational activities. The period-instrument performances are planned for Symphony Hall and will be preceded by educational presentations.,2006,7,20000 ,2006-07-01,2007-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
458,Handel & Haydn Society,,Music,Access to Artistic Excellence,05-3100-7026,BOSTON,MA,02116-6496,"To support a historically informed performance of J.S. Bach's St. Matthew Passion and related educational activities. Under the direction of Music Director Grant Llewellyn, the performances will be enhanced by disseminating related scholarly articles and by adding ancillary activities such as lectures and discussions.",2005,7,20000 ,2005-07-01,2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
459,Handel & Haydn Society,,Music,Creativity / Presentation,04-3100-5133,BOSTON,MA,02116-6496,"To support the presentation of the ""German Requiem"" of Johannes Brahms. Historically informed concerts will be directed by music director Grant Llewellyn and enhanced by pre-concert lectures and program notes that can be accessed ahead of time on the web site.",2004,7,20000 ,2004-07-01,2005-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
460,Handel & Haydn Society,,Music,Creativity / Presentation,03-3100-5102,BOSTON,MA,02116-6496,"To support ""Exploring the Italian Baroque,"" a series of concerts for chorus and orchestra. Three concerts, all under the direction of Music Director Grant Llewellyn, are planned during 2003-04 that will be enhanced by lectures, discussions, and articles by Baroque scholars.",2003,7,27500 ,2003-07-01,2004-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
461,Handel & Haydn Society,,Music,Creativity / Presentation,02-3100-5040,BOSTON,MA,02116-6496,To support performances on period instruments of Beethoven's Symphony No. 9. The presentations will take place in Boston's Symphony Hall.,2002,7,25000 ,2002-07-01,2003-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
462,Handel & Haydn Society,,Music,Creativity / Presentation,01-3100-5047,BOSTON,MA,02116-6496,"To support performances of a semi-staged production of Handel's opera ""Ariodante."" The presentations will take place in Boston's Symphony Hall during 2001-02.",2001,7,20000 ,2001-07-01,2002-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
463,Handel & Haydn Society,,Music,Creativity / Presentation,00-3100-5036,BOSTON,MA,02116-6496,"To support concert performances of Mendelssohn's ""Elijah."" This concert will be held in conjunction with the 100th anniversary of Boston's Symphony Hall, in 2000, along with public forums, lectures, and school programs during 2000-2001.",2000,7,25000 ,2000-07-01,2001-06-30,0.0,0.0,0.0,0.0,0.12268061702688628,0.0,0.0,1
464,Handel & Haydn Society,,Music,Creativity / Presentation,99-3100-5020,BOSTON,MA,02116-6496,To support rehearsal and performance fees for the Handel/Haydn Millennium Project which includes performances of large scale works for chorus and orchestra. Planned pieces include Haydn's Mass in Time of War and a semi-staged production of Handel's opera Semele. The performances will take place during the 1999-2000 season in Boston's Symphony Hall.,1999,7,25000 ,1999-07-01,2000-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
465,Handel & Haydn Society,,Music,Other,99-3100-7126,BOSTON,MA,02116-6496,"To support educational and community outreach components related to the premiere of a new work by Dan Welcher entitled ""Celebrating the Voice of Peace,"" in collaboration with consortium members Facing History and Ourselves and the John F. Kennedy Library and Museum. Founded in 1815, the Handel and Haydn Society plans to mark the millennium by premiering their commissioned work in 1999 which commemorates the words and historical significance of President John F. Kennedy as they relate to the topic of peace.",1999,7,15000 ,1999-01-01,1999-10-31,0.0,0.0,0.06879097841656841,0.0,0.0,0.0,0.0,1
466,Handel & Haydn Society,,Music,Creativity / Presentation,98-3100-5119,BOSTON,MA,02116-6496,"To support artistic fees of orchestra musicians, chorus members, and guest soloists for the Great Composers Series, six programs of Baroque and Classical music performances, presented at Boston's Symphony Hall.",1998,7,30000 ,1998-07-01,1999-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
467,"Huntington Theatre Company, Inc.",,Theater,Grants for Arts Projects,1906408-32-23,BOSTON,MA,02115-4606,"Purpose: To support the world premiere production of The Art of Burning by Kate Snodgrass. Additional Project Description: The play will share the experiences of an artist in her 40s grappling with questions around how to raise, empower, and protect her teenage daughter. The work also will explore the dynamics between women and men in society as a whole, and how these overarching dynamics can affect personal relationships. Intended Beneficiaries: The project will benefit theater artists and audiences in Boston. Intended Outcome: Beneficiaries access arts activities and programming.",2023,7,15000 ,2023-01-01,2023-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
468,"Huntington Theatre Company, Inc.",,Theater,Grants for Arts Projects,1865625-32-21,BOSTON,MA,02115-4606,"To support the development of Common Ground Revisited by Kristen Greenidge and Melia Bensussen. Adapted from the book Common Ground: A Turbulent Decade in the Lives of Three American Families by J. Anthony Lukas, the play will address the desegregation of Boston's schools in the 1970s and '80s.",2021,7,25000 ,2021-01-01,2022-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
469,"Huntington Theatre Company, Inc.",,Theater,Art Works,1857039-32-20,BOSTON,MA,02115-4606,"To support artist and production salaries and fees for the development and world premiere production of Our Daughters, Like Pillars, a new play by Kirsten Greenidge. In this comedy, three sisters and their mother grapple with their individual and collective notions of home and identity during a family reunion. Talkbacks and other audience engagement activities will focus on the themes of the play, including the economic, historical, and sociological factors that shape African-American women's relationships to identity, family, and success.",2020,7,30000 ,2020-01-01,2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
470,"Huntington Theatre Company, Inc.",,Theater,Art Works,1847811-32-19,BOSTON,MA,02115-4606,"To support a production of Indecent by Paula Vogel. The play follows the story of the 1906 play God of Vengeance by Sholem Asch, and how it changed the lives of all who encountered it. The controversial God of Vengeance broke boundaries in its complex and compassionate depictions of family, faith, and sexuality. The play toured the Yiddish and mainstream theater circuits in Europe before coming to the United States and then to Broadway in 1923, where it was shut down for public indecency. Co-produced with Center Theatre Group in Los Angeles, the production will re-create the Broadway staging by Tony Award-winning director Rebecca Taichman.",2019,7,30000 ,2019-01-01,2019-06-30,0.0,0.0,0.0,0.0,0.05805277153304226,0.0,0.0,1
471,"Huntington Theatre Company, Inc.",,Theater,Art Works,1830890-32-18,BOSTON,MA,02115-4606,"To support the production of ""Top Girls"" by Caryl Churchill. Written during the Thatcher era, Churchill portrays a societal ambivalence toward women's ambition and success. The play opens with a gathering of boundary-breaking women from history and then moves to the early 1980s Britain to examine what it means for women to be workers, mothers, wives, daughters, and sisters.",2018,7,30000 ,2018-01-01,2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
472,"Huntington Theatre Company, Inc.",,Theater,Art Works,17-3200-7107,BOSTON,MA,02115-4606,"To support the production of ""The Who and The What"" by Ayad Akhtar. The play follows a young Muslim-American woman who is writing a book about the role of women in Islam. The story unfolds as a multidimensional discussion of Islamic identity, how our relationship to faith changes through time, and a deconstruction of patriarchal assumptions in both American and Islamic cultures. Project activities will involve engaging Greater Boston audiences in discussions about the complexities of Muslim-American identity through the performances as well as a series of talkbacks and public events.",2017,7,40000 ,2017-01-01,2017-05-31,0.0,0.0,0.0,0.0,0.07148292471546436,0.0,0.0,1
473,"Huntington Theatre Company, Inc.",,Theater,Art Works,16-3200-7109,BOSTON,MA,02115-4606,"To support the premiere of ""I Was Most Alive with You"" by Craig Lucas. The play explores questions of faith and struggles with addiction through its portrayal of a contemporary and diverse group of family and friends who are described as atheist, Jewish, Buddhist, gay, straight, Deaf and hearing, African American, and Iranian. Two of the characters are Deaf and will be played by Deaf actors. Lucas will direct the production, and his intent is for Deaf and hearing audience members to have as close to simultaneous and equivalent experiences as possible. Actors will use sign language, sign language interpreters will be onstage and a part of the action of the play, and projections of the dialogue will occur when sign language is used without speech, or speech without sign language.",2016,7,30000 ,2016-01-01,2016-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
474,"Huntington Theatre Company, Inc.",,Theater,Art Works,15-3200-7138,BOSTON,MA,02115-4606,"To support the production of ""after all the terrible things I do"" by A. Rey Pamatmat. Set in a Midwestern bookstore, the play centers on the relationship between a Filipina woman who owns the store and a recently returned college student. Artistic Director Peter DuBois will direct carefully constructed scenes that reveal a history of bullying shared by both women and their felt victimization and responsibility.",2015,7,15000 ,2015-01-01,2015-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
475,"Huntington Theatre Company, Inc.",,Theater,Art Works,14-3200-7131,BOSTON,MA,02115-4606,"To support the premiere of ""Smart People"" by Lydia Diamond. Directed by Peter DuBois, the play explores contemporary issues of race, cultural bias, and the ethical questions resulting from research into the biological origins of racial preference. Set against the backdrop of the 2008 presidential election, ""Smart People"" tracks four characters, two of them African-American, one Asian-American, and one Caucasian and how race and cultural assumptions affect their lives and relationships.",2014,7,25000 ,2014-04-01,2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
476,"Huntington Theatre Company, Inc.",,Theater,Art Works,13-3200-7043,BOSTON,MA,02115-4606,To support the Breaking Ground/Huntington Playwriting Fellows Play Lab. The project will provide a two-week writing and performance retreat for four playwrights and eighteen actors to collaborate on artist-driven play development.,2013,7,10000 ,2013-01-01,2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
477,"Huntington Theatre Company, Inc.",,Theater,Art Works,12-3200-7029,BOSTON,MA,02115-4606,"To support the ""Breaking Ground/Huntington Playwriting Fellows Play Lab."" The project will provide a two-week writing and performance retreat for four playwrights and 16 actors to collaborate and focus on artist-driven play development.",2012,7,20000 ,2012-01-01,2012-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
478,"Huntington Theatre Company, Inc.",,Theater,Access to Artistic Excellence,10-3200-7055,BOSTON,MA,02115-4606,"To support the ""Today's Artists, Tomorrow's Works"" new play development program. The program will consist of the Huntington Playwriting Fellows program and the Breaking Ground Festival of new play readings.",2010,7,20000 ,2010-01-01,2010-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
479,"Huntington Theatre Company, Inc.",,Theater,Access to Artistic Excellence,09-3200-7099,BOSTON,MA,02115-4606,"To support ""Today's Artists, Tomorrow's Works,"" a new play development program. Artistic director Peter Dubois will lead the project, with accompanying educational activities.",2009,7,35000 ,2009-01-01,2009-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
480,"Huntington Theatre Company, Inc.",,Theater,Access to Artistic Excellence,08-3200-7040,BOSTON,MA,02115-4606,"To support a playwrights' fellows program, the Breaking Ground Festival of new play readings, and a world premiere by playwright Sinan Unel.",2008,7,25000 ,2008-01-01,2008-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
481,"Huntington Theatre Company, Inc.",,Theater,Access to Artistic Excellence,06-3200-7012,BOSTON,MA,02115-4606,"To support the ""New Theatres/New Works"" artistic development programs. Play development activities will include commissions, residencies for local playwrights, dramaturgical and developmental support for local and national playwrights, and the ""Breaking Ground"" new play festival.",2006,7,30000 ,2006-01-01,2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
482,"Huntington Theatre Company, Inc.",,Theater,Access to Artistic Excellence,05-3200-7104,BOSTON,MA,02115-4606,"To support the ""New Theatres/New Works"" artistic development programs. Play development activities will include commissions, developmental support, community partnerships, and the ""Breaking Ground"" new play festival.",2005,7,35000 ,2005-01-01,2005-06-30,0.0,0.0,0.12829291053241718,0.0,0.0,0.0,0.0,1
483,"Huntington Theatre Company, Inc.",,Theater,Creativity / Presentation,04-3200-5057,BOSTON,MA,02115-4606,"To support a revival of Tennessee Williams' rarely performed classic ""The Rose Tatoo."" The production will star Tony and Emmy Award-winning actress Andrea Martin, and will be directed by Huntington's Artistic Director Nicholas Martin.",2004,7,40000 ,2004-01-01,2004-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
484,"Huntington Theatre Company, Inc.",,Multidisciplinary*,Challenge America,04-7000-1106,BOSTON,MA,02115-4606,"To support STAGES III (Story Telling for the Ages), a consortium project with the Boston Center for the Arts. The project will be the third iteration of a multigenerational, multidisciplinary oral history, performance amd visual arts project that captures the stories of youths and elders residing in Boston's diverse South End community.",2004,7,10000 ,2004-04-01,2005-06-30,0.0,0.0,0.09191637227605876,0.0,0.0,0.0,0.0,1
485,"Huntington Theatre Company, Inc.",,Theater,Creativity / Presentation,03-3200-5013,BOSTON,MA,02115-4606,"To support the premiere of a new work, THE BLUE DEMON, developed by Darko Tresnjak; including educational activities. THE BLUE DEMON is based on fables and folk tales from Jewish, Christian, and Muslim traditions.",2003,7,35000 ,2002-10-01,2003-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
486,"Huntington Theatre Company, Inc.",,Theater,Creativity / Presentation,02-3200-5104,BOSTON,MA,02115-4606,"To support the production of a play by Frank McGuinness; including educational activities. Written in 1985, OBSERVE THE SONS OF ULSTER MARCHING TOWARDS THE SOMME depicts the tragedy that befell many Irish regional units during the First World War.",2002,7,30000 ,2001-10-01,2002-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
487,"Huntington Theatre Company, Inc.",,Theater,Creativity / Presentation,01-3200-5090,BOSTON,MA,02115-4606,"To support the production of Moliere's ""Amphitryon"". The production, a new translation by Richard Wilbur, will be performed in contemporary English verse.",2001,7,25000 ,2000-08-01,2001-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
488,"Huntington Theatre Company, Inc.",,Theater,Creativity / Presentation,00-3200-5097,BOSTON,MA,02115-4606,"To support a world premiere adaptation of the Edwin O'Connor novel, THE LAST HURRAH. The Last Hurrah will be adapted and directed by Eric Simonson.",2000,7,20000 ,1999-08-01,2000-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
489,"Huntington Theatre Company, Inc.",,Theater,Other,99-3200-7126,BOSTON,MA,02115-4606,"To support the after-school programming component of Take Center Stage. Huntington Theatre Company promotes theater arts training with Take Center Stage, a series of performances, workshops, lectures,and after-school programs.",1999,7,15000 ,1999-04-01,2000-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
490,"Huntington Theatre Company, Inc.",,Endowments and Cash Reserves,Other,98-4800-9016,BOSTON,MA,02115-4606,"To support the creation of an endowment. The Huntington Theatre Company has recognized the need to establish a more appropriate financial foundation for the theater. To that end, it is preparing to initiate a multi-year capital campaign to create an endowment and a cash reserve to ensure institutional stability. The Permanent Endowment Fund will be board and/or donor-designated regarding its purposes, and will maintain its principal in perpetuity, using only the income produced to strengthen the theater's artistic and educational operations. The cash reserve (a.k.a. Working Capital Reserve Fund) will be a board-designated and controlled fund, where the principal will be available to cover unexpected financial demands or reversals. With a subscriber base of more than 16,000 and an annual audience of 150,000, the Huntington Theatre is already a significant cultural resource for Greater Boston",1998,7,150000 ,1998-05-01,2001-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
491,Inquilinos Boricuas En Accion Inc.,aka IBA,Presenting & Multidisciplinary Works,Grants for Arts Projects,1905831-54-23,Boston,MA,02118-2029,"Purpose: To support a summer concert series. Additional Project Description: The concert series will feature the Festival Betances celebration held at IBA's Plaza Betances, as well as the Tito Puente Latin Music Series, which will be held in parks across Boston. Through Latinx-led musical performances, artist talks, and educational programming, these events will facilitate opportunities to celebrate Latinx heritage and foster intercultural discourse. Intended Beneficiaries: The concert series will benefit IBA's affordable housing community, which consists primarily of low-income, predominantly Latinx residents of the South End and Lower Roxbury neighborhoods, as well as general Boston-area audiences. Intended Outcome: Beneficiaries access arts activities and programming.",2023,7,15000 ,2023-01-01,2023-12-31,0.0,0.0,0.05693425612228986,0.0,0.0,0.0,0.0,1
492,Inquilinos Boricuas En Accion Inc.,aka IBA,Presenting & Multidisciplinary Works,Grants for Arts Projects,1893429-54-22,Boston,MA,02118-2029,"Purpose: To support artist fees for a summer concert series. Additional Project Description: The concert series will feature the Festival Betances celebration held at IBA's Plaza Betances, as well as the Tito Puente Latin Music Series held in a variety of parks across Boston. Through Latinx-led musical performances, artist talks, and educational programming, these events will facilitate opportunities to celebrate Latinx heritage and foster intercultural discourse. Intended Beneficiaries: The concert series will benefit IBA's affordable housing community, which consists primarily of low-income, predominantly Latinx residents of the South End and Lower Roxbury neighborhoods, as well as general Boston-area audiences. Intended Outcome: Beneficiaries engage with the arts.",2022,7,10000 ,2022-07-01,2022-08-31,0.0,0.0,0.056417216934874774,0.0,0.0,0.0,0.0,1
493,Inquilinos Boricuas En Accion Inc.,aka IBA,American Rescue Plan,American Rescue Plan (ARP) Grants to Organizations,1897551-66-22,Boston,MA,02118-2029,"Purpose: To support personnel and marketing expenses in response to and recovery from the COVID-19 pandemic. Additional Project Description: The support will help the organization maintain operations during recovery from the devastating economic and health effects of the COVID-19 pandemic. Intended Beneficiaries: This assistance will benefit the organization’s constituency, such as arts workers, artists, and audiences. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,7,150000 ,2022-01-01,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
494,Inquilinos Boricuas En Accion Inc.,aka IBA,Presenting & Multidisciplinary Works,Grants for Arts Projects,1884804-54-21,Boston,MA,02118-2029,"To support an online multidisciplinary series highlighting Latinx artists. Activities will include concerts, Festival Betances, the Tito Puente Latin Music Series, and a virtual visual arts exhibition featuring work created by youth. Featured artists may include Yuba Ire and Oscalito, Asi Somos, and Teatro Publico.",2021,7,35000 ,2021-06-01,2022-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
495,Inquilinos Boricuas En Accion Inc.,aka IBA,Presenting & Multidisciplinary Works,Art Works,1861595-54-20,Boston,MA,02118-2029,To support a multidisciplinary series of arts events. Artists and art forms rooted in Puerto Rican heritage will be highlighted through free online performances and visual arts exhibitions.,2020,7,30000 ,2020-06-01,2021-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
496,Inquilinos Boricuas En Accion Inc.,aka IBA,Presenting & Multidisciplinary Works,Art Works,1830899-54-18,Boston,MA,02118-2029,"To support a multidisciplinary series of arts events. Activities will include concerts featuring saxophonist Miguel Zenon and singer Roy Brown. Bilingual children's theater company Teatro SEA will perform ""Los Colores de Frida.""",2018,7,10000 ,2018-01-01,2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
497,Inquilinos Boricuas En Accion Inc.,aka IBA,Federal Partnerships,National Arts and Humanities Youth Program Awards,16-7700-7007,Boston,MA,02118-2029,"In recognition of IBA's Youth Development Program. The employment-based program in Boston prepares youth, ages 13-19, for college and careers through rigorous humanities courses-in history, theatre, spoken word, poetry, and design-and is centered on culture and civic engagement.",2016,7,10000 ,2016-10-01,2017-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
498,Inquilinos Boricuas En Accion Inc.,aka IBA,Presenting & Multidisciplinary Works,Art Works,15-5400-7118,Boston,MA,02118-2029,"To support the Latino Performance Series, Festival Betances, Tito Puente Latin Music Series, and related activites. Educational activities, workshops, and art exhibits will enhance performances by Latino dance and music ensembles. From neo-folklore to indie and from Afro-beat to rock, the presentations will feature a curatorial vision that interweaves multiple forms of Latino arts to broaden audiences' awareness of artistic styles.",2015,7,35000 ,2015-07-01,2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
499,Inquilinos Boricuas En Accion Inc.,aka IBA,Presenting & Multidisciplinary Works,Art Works,14-5400-7118,Boston,MA,02118-2029,"To support a Latino music and performance series at Villa Victoria Center for the Arts. The Latino Performance Series, Festival Betances, and the Tito Puente Latin Music Series will feature performances by Latino dance and music ensembles as well as educational activities, workshops, and art exhibits.",2014,7,25000 ,2014-06-01,2015-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500,Inquilinos Boricuas En Accion Inc.,aka IBA,Presenting & Multidisciplinary Works,Art Works,13-5400-7019,Boston,MA,02118-2029,"To support the Latino Performance Series, Festival Betances, and the Tito Puente Latin Music Series. Programming will include performances by Latino, Chinese, and African American music and dance ensembles, as well as community engagement activities, including matinees for children, open rehearsals, workshops, and mini-recitals.",2013,7,40000 ,2013-01-01,2013-12-31,0.0,0.0,0.10596318873674722,0.0,0.0,0.0,0.0,1
501,Inquilinos Boricuas en Accion.,"aka Original, pre-merger with ETC Dev. Corp.",Music,Access to Artistic Excellence,11-3100-7180,Boston,MA,02118-2029,To support the sixth annual Tito Puente Latin Music Series in consortium with the Funds for Parks and Recreation - Boston. The program comprises up to seven free outdoor concerts with Latino music ensembles.,2011,7,30000 ,2011-06-01,2011-08-31,0.0,0.0,0.0,0.22537854923183906,0.0,0.0,0.0,1
502,Inquilinos Boricuas en Accion.,"aka Original, pre-merger with ETC Dev. Corp.",Presenting & Multidisciplinary Works,Access to Artistic Excellence,11-5400-7085,Boston,MA,02118-2029,"To support the Latino Performance Series and Festival Betances at the Villa Victoria Center for the Arts. Activities will include public performances, school matinees, workshops, open rehearsals, and master classes.",2011,7,35000 ,2011-06-01,2012-06-30,0.0,0.0,0.0,0.0,0.1615462083958122,0.0,0.0,1
503,Inquilinos Boricuas en Accion.,"aka Original, pre-merger with ETC Dev. Corp.",Presenting & Multidisciplinary Works,Access to Artistic Excellence,10-5400-7166,Boston,MA,02118-2029,"To support the Latino Performance Series at the Villa Victoria Center for the Arts. Activities will include public performances, school matinees, symposia, jam sessions with students and faculty, workshops, and master classes.",2010,7,35000 ,2010-07-01,2011-06-30,0.0,0.0,0.0,0.0,0.15039733696011112,0.0,0.0,1
504,Inquilinos Boricuas en Accion.,"aka Original, pre-merger with ETC Dev. Corp.",Presenting & Multidisciplinary Works,Access to Artistic Excellence,09-5400-7145,Boston,MA,02118-2029,"To support the Cafe Teatro Latino Performance Series. Activities will include public performances, school matinees, symposia, jam sessions with students and faculty, workshops, and master classes.",2009,7,20000 ,2009-07-01,2010-08-31,0.0,0.0,0.0,0.0,0.15387002113789744,0.0,0.0,1
505,Inquilinos Boricuas en Accion.,"aka Original, pre-merger with ETC Dev. Corp.",Presenting & Multidisciplinary Works,Access to Artistic Excellence,08-5400-7139,Boston,MA,02118-2029,"To support the ""Cafe Teatro"" Latino performance series.",2008,7,20000 ,2008-07-01,2009-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
506,Institute for Human Centered Design,aka IHCD,Design,Art Works,14-4200-7049,BOSTON,MA,02118-2576,"To support Designing for People, User/Experts in Schools of Design. User/Experts, people with lived experience of functional limitations, will be matched with university design programs to advise and engage with faculty and staff on design projects.",2014,7,35000 ,2014-06-01,2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
507,Institute for Human Centered Design,aka IHCD,Accessibility,Program Innovation,11-3900-7002,BOSTON,MA,02118-2576,"To support Design for Social Justice: Partnerships for Diversity, which will introduce youth with disabilities to career opportunities in the design field. The project will increase the number of design professionals with disabilities participating in an e-mentoring program, expand online profiles of designers with disabilities, offer student internships, and pilot design projects for K-12 and post-secondary students across the country.",2011,7,75000 ,2011-11-01,2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
508,Institute for Human Centered Design,aka IHCD,AccessAbility / Research,Accessibility,09-3900-7017,BOSTON,MA,02118-2576,"To support the sixth phase of Access to Design Professions, Design for Social Justice: Partnerships for Diversity.",2009,7,72500 ,2009-11-01,2011-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
509,Institute for Human Centered Design,aka IHCD,AccessAbility / Research,Accessibility,07-3900-7001,BOSTON,MA,02118-2576,To support the fifth phase of Access to Design Professions.,2007,7,65000 ,2007-06-01,2009-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
510,Institute for Human Centered Design,aka IHCD,AccessAbility / Research,Accessibility,05-3900-7002,BOSTON,MA,02118-2576,"To support the fourth phase of Access to Design Professions, a leadership effort to increase the number of and support for people with disabilities in design professions.",2005,7,65000 ,2005-05-01,2007-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
511,Institute for Human Centered Design,aka IHCD,AccessAbility / Research,Accessibility,03-3041-3001,BOSTON,MA,02118-2576,"To support the third phase of Access to Design Professions, a leadership effort to increase the number of and support for people with disabilities in design professions",2003,7,65000 ,2003-01-01,2005-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
512,Institute for Human Centered Design,aka IHCD,AccessAbility / Research,Accessibility,01-3041-3001,BOSTON,MA,02118-2576,"To support phase two of Access to Design Professionals, a first-time effort to increase the number of and support for people with disabilities in design professions.",2001,7,65000 ,2001-02-01,2002-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
513,Institute for Human Centered Design,aka IHCD,AccessAbility / Research,Accessibility,99-3041-3003,BOSTON,MA,02118-2576,"To support Access to Design Professionals, a project to increase the number of and support for people with disabilities in design professions.",1999,7,64944 ,1999-05-01,2000-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
514,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Museums,Grants for Arts Projects,1894290-44-22,Boston,MA,02210-2172,"Purpose: To support a solo exhibition of the work of mixed-media artist Rose B. Simpson (b. 1983). Additional Project Description: The exhibition will bring together older works and several new pieces by Simpson (Pueblo of Santa Clara, New Mexico). Her work encompasses ceramic sculpture, metals, performance, installation, writing, and automobile design, exploring themes of gender, race, and identity, building awareness around Indigenous culture, and place. From small-scale works to large-scale standing figures, pieces in the exhibition will reveal the techniques and themes that define Simpson's artistic practice. Intended Beneficiaries: The exhibition will reach general audiences, with a focus on the Boston-area academic community. Intended Outcome: Beneficiaries engage with the arts.",2022,8,40000 ,2022-06-01,2023-03-31,0.0,0.0906335507609787,0.050945757481539615,0.0,0.0,0.0,0.0,1
515,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Museums,Art Works,1858829-44-20,Boston,MA,02210-2172,"To support the exhibition Tschabalala Self: Out of Body and related programming. Boston visitors, residents, and students will be introduced to Tschabalala Self (b. 1990), an emerging artist whose work traverses diverse artistic and craft traditions and engages in dialogue about urban environments, the body, and Black femininity. Self's figurative painting practice incorporates eclectic materials and techniques like hand-printed and found textiles, stitching, paper, and painted fabric.",2020,8,40000 ,2020-01-01,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
516,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",1882079-95-20,Boston,MA,02210-2172,To support personnel costs in response to the COVID-19 pandemic.,2020,8,50000 ,2020-07-01,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
517,Institute of Contemporary Art,aka The Institute of Contemporary Art/Boston,Museums,Art Works,1849661-44-19,Boston,MA,02210-2172,"To support the exhibition Huma Bhabha: They Live. The exhibition will be the first comprehensive museum exhibition of American/Pakistani artist Huma Bhabha (b. 1962), highlighting her prolific output from the last two decades in sculpture, drawing, and photography. More than 50 of the artists' works will be featured that demonstrate her distinctive visual vocabulary, which draws upon a variety of influences, from horror films and science fiction, to ancient artifacts, religious reliquary, modernist sculpture, and German Expressionism. The exhibition will explore Bhabha's engagement with the human figure and her capacity to rework familiar everyday objects into sculptures. An array of programs will complement the exhibition such as: tours, public talks, and teen programs, which are intended to provide multiple entry points into the artist's oeuvre.",2019,8,40000 ,2019-01-01,2019-07-31,0.0,0.17066047259313025,0.0,0.0,0.05219008393583441,0.0,0.0,1
