,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,outdoor,public,communities,park,is_public_art
126,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Creativity / Presentation,01-3200-5039,INDIANAPOLIS,IN,46204-3417,"To support the 2001 Bonderman National Youth Theatre Playwriting Symposium, a consortium project. Indiana Repertory Theatre and the Bonderman Playwriting Symposium (an independent component of Indiana University/Purdue University, Indianapolis/IUPUI) will collaborate on the project.",2001,7,8000,2001-01-01,2001-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
127,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Arts Learning,01-3200-8207,INDIANAPOLIS,IN,46204-3417,To support the multi-disciplinary theater classes and workshops program. The education-based program will be offered to adults and youth.,2001,7,50000,2001-06-01,2002-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
128,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Creativity / Presentation,00-3200-5017,INDIANAPOLIS,IN,46204-3417,"To support the development of a co-commissioned play in consortium with the People's Light  Theatre Company of Malvern, PA. The play, by James Still, will explore the 20th century through the eyes of three generations.",2000,7,20000,2000-04-01,2001-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
129,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Arts Learning,00-3200-8230,INDIANAPOLIS,IN,46204-3417,"To support the creation of comprehensive, multidisciplinary theater classes and workshop programs serving central Indiana's youth and adults. The classes will augment and heighten audience appreciation of theater.",2000,7,45000,2000-04-01,2001-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
130,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Creativity / Presentation,99-3200-5029,INDIANAPOLIS,IN,46204-3417,"To support a consortium project for the commissioning, development, and workshop of a stage adaptation of Indiana native Theodore Dreiser's novel ""Sister Carrie,"" by playwright and educator Charles Smith. This consortium project between Indiana Repertory Theatre and Ohio University Theatre Department, Athens, OH will extend the new work development process into a new model of professional and education collaboration.",1999,7,39500,1999-05-01,2001-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
131,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Other,99-3200-7130,INDIANAPOLIS,IN,46204-3417,"To support costs for the Discovery Series, a production and educational outreach program for middle and high school students. The Discovery Series consists of three productions and ancillary education services.",1999,7,33000,1999-07-01,2000-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
132,"Indiana Repertory Theatre, Inc.",aka IRT,Local Arts Agencies,Leadership,98-6200-3094,INDIANAPOLIS,IN,46204-3417,"To support a community cultural assessment. Indiana Repertory Theatre, Inc. (IRT) will conduct feasibility studies of, and in partnership with, Evansville and Ft. Wayne, Indiana to assess the possibility of extending IRT programming into these two communities.",1998,7,10000,1998-10-01,2000-06-30,0.0,0.0,0.10168796194401383,0.0,0.0,0.17516968296251803,0.0,1
133,"Indiana Repertory Theatre, Inc.",aka IRT,Theater,Other,98-3200-7011,INDIANAPOLIS,IN,46204-3417,"To support the Discovery Series, an educational program with direct relationship to middle and high school curricula, which includes three fully-produced plays, detailed classroom materials, actor visits in schools, and workshops for teachers. Indiana Repertory Theatre (IRT) seeks support fo rthe components of its 1998-99 Discovery Series season, a three-play education outreach program. The plays are chosen because of their direct link to middle and high school classroom teachings and are supported with detailed ancillary curriculum services for teachers and students which include: preferformance teacher workshops, artist pre-performance classroom visits, comprehensive study guides, post-performance question and answer sessions with artists, suggested reading lists, and play-specific audio and video support materials. Annually, more than 800 schools are served through over 160 performances at the theater. In addition to reaching 60,000 students by the year 2000, IRT is dedicated to increasing artists' salaries and further diversifying casting and outreach initiatives.",1998,7,42500,1998-07-01,1999-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
134,"Indiana State Museum Foundation, Inc.",aka Indiana State Museum and Historic Sites,Museums,Art Works,1808167-44-18,INDIANAPOLIS,IN,46204-2725,"To support the exhibition It's About Time: The Artwork of Felrath Hines. A 20th-century African-American artist, designer, art conservator, and Indianapolis native, Hines (1913-93) had an eclectic career. He began with a scholarship at the John Herron School of Art. After high school, Hines worked for the Civilian Conservation Corps and began his formal art training at the Art Institute of Chicago. After Chicago, Hines moved to New York City, where he worked as a fashion designer while continuing to paint. A founding member of the Spiral Group in New York City, a group of artists which included Romare Bearden and Norman Lewis, Hines was actively involved with civil rights and close to many top writers, musicians, and artists of the day. The exhibition will include approximately 30 works on loan from his family, cultural institutions, and private collections. The exhibition also will explore his parallel career in art conservation at the National Portrait Gallery and Hirshhorn Museum in Washington, D.C.",2018,7,25000,2018-06-01,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
135,"Indiana State Museum Foundation, Inc.",aka Indiana State Museum and Historic Sites,Museums,Art Works,15-4400-7096,INDIANAPOLIS,IN,46204-2725,"To support the exhibition ""200 Years of Indiana Art: A Cultural Legacy."" Organized to coincide with Indiana's Bicentennial celebration in 2016, the exhibition will include a balance of historical and contemporary pieces, providing the visitor with an overview of Indiana history through the visual arts. Early historical works will be featured alongside works by contemporary artists. In an effort to reflect Indiana's changing population and ethnic diversity throughout its history, a team of curators will reach out to working artists, collectors, and cultural institutions for advice and loans.",2015,7,30000,2015-06-01,2016-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
136,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Grants for Arts Projects,1906154-31-23,Indianapolis,IN,46204-3513,"Purpose: To support Indianapolis Symphony Orchestra's concerts and educational activities focused on composers and musicians from underrepresented communities. Additional Project Description: In partnership with the Sphinx Organization, plans include a chamber concerts series and community performances that seek to focus on serving Black, Latinx, and immigrant communities. Educational activities may include panel discussions and pre-concert programs by Sphinx and by musicians from the Indianapolis Symphony Orchestra. Intended Beneficiaries: The project will benefit audiences from the Indianapolis area. Intended Outcome: Beneficiaries access arts activities and programming.",2023,7,20000,2023-01-01,2023-08-31,0.0,0.0,0.06932804418966287,0.0,0.0,0.23885170454691348,0.0,1
137,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Grants for Arts Projects,1888288-31-22,Indianapolis,IN,46204-3513,"Purpose: To support Unheard Voices, a series of concerts and commissions by the Indianapolis Symphony Orchestra. Additional Project Description: Programming will focus on a particular country or region to highlight the work of lesser known pieces and composers. Commissions for new work will include a piano concerto by composer Jessie Montgomery and a work for narrator and orchestra by composer Joel Thompson. Other composers to be featured will include Joseph de Bologne, Chevalier de Saint-Georges, Florence Price, William Grant Still, Sophie Gubaidulina, and Jerod Tate. Intended Beneficiaries: The performances will be promoted to audiences throughout the Indianapolis area. Intended Outcome: Beneficiaries engage with the arts.",2022,7,20000,2022-01-01,2022-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
138,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Grants for Arts Projects,1865056-31-21,Indianapolis,IN,46204-3513,"To support the Teddy Bear Series, an early childhood education program by the Indianapolis Symphony Orchestra. Designed for young children, the series is based on stories written by ISO violinist Victoria Kitner Griswold. The performances will be free to the public and held in accessible locations including public libraries and preschools throughout central Indiana.",2021,7,20000,2021-01-01,2022-06-30,0.0,0.0,0.0,0.0,0.22294534572794508,0.0,0.0,1
139,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Art Works,1857596-31-20,Indianapolis,IN,46204-3513,"To support a concert series celebrating Beethoven's 250th birthday performed by the Indianapolis Symphony Orchestra. Repertoire will include his symphonies and concertos, as well as new works by composers such as Nathaniel Stookey, Hannah Lash, Dejan Lazic, Huw Watkins, and Katherine Balch. Educational activities may include pre-concert talks.",2020,7,20000,2020-01-01,2020-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",1881723-95-20,Indianapolis,IN,46204-3513,To support personnel costs in response to the COVID-19 pandemic.,2020,7,50000,2020-09-01,2021-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Arts Education,Art Works,1830478-51-18,Indianapolis,IN,46204-3513,"To support the Metropolitan Youth Orchestra, an instrumental music instruction program. Metropolitan Youth Orchestra (MYO) is designed to serve K-12 students in the most impoverished neighborhoods in Marion County, Indiana. Participants will receive music education, mentoring, and opportunities for family engagement. A group of parents and guardians will learn to play an instrument alongside their children in an MYO orchestra, providing them with shared skills and experiences. Program goals include improving high school graduation rates in the communities served and transitioning students to a four-year university or vocational certificate program. A student leadership team, selected through a competitive application process, will contribute to the management of MYO.",2018,7,10000,2018-01-01,2018-12-31,0.0,0.0,0.0,0.0,0.0,0.09910456727750684,0.0,1
142,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Art Works,17-3100-7251,Indianapolis,IN,46204-3513,To support the Lunch Break Series by the Indianapolis Symphony Orchestra. The series will comprise midday concerts lasting less than an hour with the goal of introducing new audiences to the symphonic art form. Repertoire will feature a variety of classical works and patriotic favorites in the Hilbert Circle Theatre in downtown Indianapolis.,2017,7,25000,2017-06-01,2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
143,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Art Works,15-3100-7196,Indianapolis,IN,46204-3513,"To support the 317 Series of concerts and educational activities by the Indianapolis Symphony Orchestra. Named for central Indiana's area code, the series will present full orchestra concerts in outlying, underserved communities along with related educational events and neighborhood activities. Performance opportunities will be developed for orchestra musicians such as performing as guest soloists with school orchestras. Educational activities will include master classes, sectional rehearsals with orchestra musicians, audition workshops, and pre-concert Behind the Music discussion sessions.",2015,7,30000,2015-09-01,2016-07-31,0.0,0.0,0.0,0.0,0.0,0.12001824717079723,0.0,1
144,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Art Works,14-3100-7055,Indianapolis,IN,46204-3513,"To support a residency by the string trio Time for Three with the Indianapolis Symphony Orchestra. The trio performs music with roots in classical, bluegrass, and jazz. They will serve as creative directors for the symphony's Happy Hour at the Symphony series where they will curate concerts in collaboration with New Amsterdam Presents, an artists' service organization that promotes mixed-genre new music.",2014,7,22500,2014-01-01,2014-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
145,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Access to Artistic Excellence,10-3100-7054,Indianapolis,IN,46204-3513,"To support the commissioning and presentation of a new work by composer William Bolcom, performed by the Indianapolis Symphony Orchestra, with related educational activities. The work titled ""Games and Challenges: Something Wonderful Right Away"" will be scored for string trio and orchestra.",2010,7,22500,2010-05-01,2013-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
146,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Recovery Act,09-3188-7375,Indianapolis,IN,46204-3513,To support the preservation of jobs that are threatened by declines in philanthropic and other support during the current economic downturn.,2009,7,50000,2009-09-01,2010-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
147,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Arts Education,Learning in the Arts for Children & Youth,09-5100-8162,Indianapolis,IN,46204-3513,"To support the ISO Metropolitan Youth Orchestra. The program includes weekly lessons, rehearsals, adjudications and performance opportunities for underserved students in Indianapolis.",2009,7,60000,2009-09-01,2010-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
148,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Access to Artistic Excellence,08-3100-7197,Indianapolis,IN,46204-3513,"To support the Indianapolis Symphony Orchestra's Nueva Vida (New Life) Project with composer Gabriela Lena Frank. Focusing on discussions and interactions with community members who recently immigrated to central Indiana from Central America, composer Gabriela Lena Frank will create a new orchestral work based on these dialogues.",2008,7,35000,2008-06-01,2010-08-31,0.0,0.0,0.07755069727604441,0.0,0.0,0.0,0.0,1
149,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Media Arts,Arts on Radio and TV,08-3446-7104,Indianapolis,IN,46204-3513,"To support the production and distribution of the radio series Indianapolis On-The-Air. Featuring the Indianapolis Symphony Orchestra, the 13-part series is heard on more than 250 radio stations.",2008,7,10000,2008-05-01,2009-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Arts Education,Learning in the Arts for Children & Youth,07-5100-8108,Indianapolis,IN,46204-3513,"To support Arts Everyday. Serving six schools in four school districts, the music education program is expected to provide in-school arts instruction for 2,700 elementary students and more than 130 classroom teachers.",2007,7,20000,2007-06-01,2008-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
151,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Media Arts,Arts on Radio and TV,07-3446-7130,Indianapolis,IN,46204-3513,"To support the production and distribution of the radio series ""Indianapolis On-The-Air."" Featuring the Indianapolis Symphony Orchestra, the 13-part series is heard on more than 250 radio stations.",2007,7,10000,2007-08-01,2008-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Arts Education,Learning in the Arts for Children & Youth,06-5100-8142,Indianapolis,IN,46204-3513,To support continuation of the School Partner Program. The professional development project provides Indianapolis public school teachers with the training and skills necessary to teach an arts-integrated curriculum and supplies the resources necessary to implement the program for students in kindergarten to 5th grade.,2006,7,20000,2006-09-01,2007-08-31,0.0,0.0,0.0,0.0,0.12539298052658104,0.0,0.0,1
153,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Media Arts,Arts on Radio and TV,06-3446-7145,Indianapolis,IN,46204-3513,"To support the production and distribution of the radio series ""Indianapolis On-The-Air."" Featuring the Indianapolis Symphony Orchestra, the 13-part series is heard on more than 250 radio stations in 41 states.",2006,7,10000,2006-08-01,2007-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
154,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Arts Education,Learning in the Arts for Children & Youth,05-5100-8058,Indianapolis,IN,46204-3513,To support the continuation of the School Partner Program.,2005,7,50000,2005-11-01,2006-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
155,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Creativity / Presentation,04-3100-5130,Indianapolis,IN,46204-3513,"To support the Freedom Initiative, in celebration of the Orchestra's 75th anniversary season. Plans include concerts, a commission, world premieres, a festival of women composers, and numerous educational activities.",2004,7,35000,2004-08-01,2005-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
156,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Arts Education,Arts Learning,03-5100-8028,Indianapolis,IN,46204-3513,"To support the continuation of the ""School Partner Program."" The project uses the arts to teach core curricula to a diverse social and economic representation of Indianapolis children.",2003,7,30000,2003-06-01,2004-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
157,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Creativity / Presentation,02-3100-5057,Indianapolis,IN,46204-3513,To support the presentation of Michael Torke's RAPTURE; including outreach activities.,2002,7,25000,2002-09-01,2003-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
158,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Creativity / Presentation,01-3100-5028,Indianapolis,IN,46204-3513,To support CELEBRATE AMERICA and the SPRING FESTIVAL OF MUSIC BY LIVING COMPOSERS. The Indianapolis Symphony Orchestra will host an American composer and commission a new work.,2001,7,25000,2002-01-01,2002-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Access,00-3100-4152,Indianapolis,IN,46204-3513,"To support the ""Neighborhood Harmony Project,"" an outreach project with community centers in Indianapolis. During 2000-01, the Indianapolis Symphony Orchestra will provide music performances and educational programs for children in low-income families.",2000,7,20000,2000-04-01,2001-08-31,0.0,0.0,0.13130694969585174,0.0,0.0,0.0,0.0,1
160,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Creativity / Presentation,99-3100-5011,Indianapolis,IN,46204-3513,"To support the ""Music of Spain Festival,"" consisting of performances by the Indianapolis Symphony Orchestra of classical symphonic music by Spanish composers and composers influenced by the Spanish culture and style of music composition and educational activities. The three-week festival is currently scheduled to take place in January 2000.",1999,7,15000,1999-09-01,2000-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161,"Indiana Symphony Society, Inc.",aka Indianapolis Symphony Orchestra,Music,Creativity / Presentation,98-3100-5118,Indianapolis,IN,46204-3513,"To support the 1999 Spring Festival entitled ""Nature in Sight and Sound"" comprised of symphonic music performed to photography of nature projected over the stage by American artist James Westwater.",1998,7,20000,1998-09-01,1999-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
162,Indiana University-Purdue University Indianapolis,,Design,Our Town,1809535-42-18,INDIANAPOLIS,IN,46202-5130,"To support a series of community planning activities to inform a new percent for art program. Project activities will include stakeholder meetings to identify priorities and map existing cultural assets. Key partners include Indiana University-Purdue University Indianapolis Arts  Humanities Institute, the Mayor's Office of Indianapolis, and the Arts Council of Indianapolis. The new percent for art program will ensure that public art funds ultimately are distributed in response to local neighborhood goals and priorities, particularly in areas of concentrated poverty where public art investments have been historically lacking.",2018,7,50000,2018-08-01,2020-07-31,0.0,0.0,0.0641628371029659,0.0,0.15497048171127573,0.0,0.0,1
163,Indiana University-Purdue University Indianapolis,,Research,Art Works: Research,17-3800-7015,INDIANAPOLIS,IN,46202-5130,"To support a series of studies examining higher education investments in physical and programmatic arts infrastructure in the United States. The quasi-experimental studies will consider the link between arts infrastructure investments in colleges and universities and various student-, school-, and community-level outcomes. The project will involve pre- and post-surveys of Indiana University-Bloomington students, to track the potential effects of the school's recent arts infrastructure initiative, and of expanded arts programming. Researchers also will use nationally representative data sources such as McGraw-Hill Construction building permit data (to review trends in physical infrastructure spending at places of higher education), the Integrated Postsecondary Education Data System (to mine administrative data from schools participating in federal student financial aid programs), and U.S. Census Bureau and Bureau of Labor Statistics datasets (to assess socioeconomic indicators at the community level). Among outcome variables to be measured in relation to schools' arts investments are: students' rates of enrollment, majors, graduation, and participation in arts and cultural activities; charitable donations; and creative sector employment at the community level.",2017,7,86186,2017-07-01,2020-08-31,0.0,0.0,0.11317580490360055,0.0,0.0,0.0,0.0,1
164,Indiana University-Purdue University Indianapolis,,Research,Art Works: Research,15-3800-7017,INDIANAPOLIS,IN,46202-5130,"To support a study of artists' employment patterns relative to prior decades and how artists found new markets during and after the recent recession. Researchers will construct a longitudinal study sample from data files produced by the U.S. Census Bureau's Current Population Survey. The study also will yield a new data file consisting of ""web scrapes"" from the crowdfunding sites Kickstarter and Indiegogo, partly to understand variations in fundraising outcomes of arts projects compared with technology and non-arts projects.",2015,7,14989,2015-05-01,2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
165,Indiana University-Purdue University Indianapolis,,Arts Education,Summer Schools in the Arts,06-5151-8204,INDIANAPOLIS,IN,46202-5130,"To support the Herron School of Art and Design's Honor's Art Program. The classes will introduce students to core art and design principles by emphasizing a strong foundation in drawing, design, color theory, and technical training.",2006,7,12000,2006-04-01,2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
166,Indianapolis Art Center,,Visual Arts,Grants for Arts Projects,1905515-41,INDIANAPOLIS,IN,46220-1139,"Purpose: To support a community-based after-school and summer visual arts program. Additional Project Description: Providing year-round opportunities to youth from underserved neighborhoods in Indianapolis, ArtReach will connect students with professional artists who teach weekly classes grounded in the elements of discipline-based arts education (art-making, art history, art criticism, and aesthetics). The program will culminate in an exhibition. Intended Beneficiaries: ArtReach will serve youth participants from underserved neighborhoods through partnerships with Indianapolis Public Schools, domestic violence shelters, residential treatment facilities, transitional housing, and community centers. Intended Outcome: Beneficiaries acquire knowledge and skills in the arts.",2023,5,20000,2023-01-01,2023-08-31,0.0,0.0,0.1299486329687611,0.0,0.07846521116489016,0.0,0.0,1
167,Indianapolis Art Center,,Visual Arts,Grants for Arts Projects,1888326-41-22,INDIANAPOLIS,IN,46220-1139,"Purpose: To support a community-based after-school and summer visual arts program. Additional Project Description: Providing opportunities to youth from underserved neighborhoods in Indianapolis, ArtReach will connect students with professional artists who teach weekly classes grounded in the elements of discipline-based arts education (art-making, art history, art criticism, and aesthetics). The program will culminate in an exhibition. Intended Beneficiaries: ArtReach will serve youth participants from underserved neighborhoods through partnerships with Indianapolis Public Schools, domestic violence shelters, residential treatment facilities, transitional housing, and community centers. Intended Outcome: Beneficiaries engage with the arts.",2022,5,20000,2022-01-01,2022-08-31,0.0,0.0,0.13490585839679564,0.0,0.08145846881690563,0.0,0.0,1
168,Indianapolis Art Center,,Visual Arts,Art Works,1858402-41-20,INDIANAPOLIS,IN,46220-1139,"To support ArtReach, a community-based after-school and summer visual arts program. Providing year-round opportunities to youth from underserved neighborhoods in Indianapolis, ArtReach will connect students with professional artists who teach weekly classes grounded in the elements of discipline-based arts education (art-making, art history, art criticism, and aesthetics). The program culminates in an annual exhibition that takes place each spring.",2020,5,20000,2020-01-01,2020-08-31,0.0,0.0,0.08787267146861161,0.0,0.0,0.0,0.0,1
169,Indianapolis Art Center,,Visual Arts,Art Works,1808917-41-18,INDIANAPOLIS,IN,46220-1139,"To support ArtReach, a community-based after-school and summer visual arts program. Providing year-round opportunities to youth from underserved neighborhoods in Indianapolis, ArtReach will work with participants at multiple sites across the city. ArtReach will connect students with professional artists who teach weekly classes grounded in the elements of discipline-based arts education (art-making, art history, art criticism, and aesthetics). The sequential lesson plans culminate in an annual ArtReach exhibition that takes place each spring.",2018,5,25000,2018-09-01,2019-08-31,0.0,0.0,0.07014900528731785,0.0,0.0,0.0,0.0,1
170,Indianapolis Art Center,,Visual Arts,Art Works,16-4100-7144,INDIANAPOLIS,IN,46220-1139,"To support the expansion of the ArtReach visual arts education programming. ArtReach is a community-based, year-round, visual arts program for underserved youth in Indianapolis. Youth participants learn art-making techniques in a variety of media including photography, painting, and watercolor. They also receive instruction in art history, art criticism, and aesthetics.",2016,5,15000,2016-09-01,2017-08-31,0.0,0.0,0.09042422327640914,0.0,0.0,0.0,0.0,1
171,Indianapolis Art Center,,Presenting & Multidisciplinary Works,Art Works,14-5400-7125,INDIANAPOLIS,IN,46220-1139,"To support the Summer Exhibition Series: Storytellers. Inspired by the art of storytelling, the Center will present a visual arts exhibition, install a new commissioned public art work, and feature a series of engagement activities including participatory storytelling events, puppetry workshops, and interactive performances based on works in the Center's art park.",2014,5,15000,2014-06-01,2014-12-31,0.0,0.0,0.0,0.0,0.10845391752666718,0.0,0.1991511994795042,1
172,Indianapolis Art Center,,Visual Arts,Art Works,12-4100-7034,INDIANAPOLIS,IN,46220-1139,To support an artist residency engagement program in central Indiana. During a one-week residency an emerging or mid-career Midwestern artist will create a site-specific installation using recycled materials and conduct a public lecture demonstration; the installation will focus on transparency of process and issues of sustainability.,2012,5,20000,2012-01-01,2012-12-31,0.0,0.0,0.0,0.0,0.10780882757336692,0.0,0.0,1
173,Indianapolis Art Center,,Visual Arts,Creativity / Presentation,98-4100-5056,INDIANAPOLIS,IN,46220-1139,"To support the commissioning of two site-specific projects by artists Susan Wink and Drea Howenstein for the center's proposed ""Sensory Path"" to be installed along the White River. The Indianapolis Art Center is sited on seven acres and has recently completed an expansion from 10,000 to over 40,000 square feet. Development of a ""Sensory Path"" is the next phase of the project and will provide visitors with the opportunity to interact with works of art that are integrated into the natural environment. Howenstein proposes to create an environmental reclamation of sorts a contemplative garden for a vacant lot that will help control run-off with appropriate low-maintenance plantings. The second artist, Susan Wink, proposes to build a sculpture into the side of a hill, consisting of three hollow mesh structures shaped like kernels of corn. The structures will house dried ears of corn at the center of which sweet corn will be planted to be harvested at the project's conclusion and offered to a local homeless shelter. Each artist will receive an honorarium, and all materials and construction costs will be covered by the Center. Additionally, educational programming will be developed with the Indianapolis Parks Department.",1998,5,6500,1998-08-01,2000-12-31,0.0,0.0819671221500742,0.0,0.0,0.0,0.0,0.0,1
174,Indianapolis Chamber Orchestra,aka ICO,Challenge America,Challenge America,15-7800-7135,INDIANAPOLIS,IN,46208-6402,"To support ICO-Go! concerts. Violinist Bella Hristova will engage in a series of outreach concerts, including a free, in-school performance at Emmerich Manual High School and a concert held on the grounds of the Indiana Women's Prison.",2015,7,10000,2015-01-01,2015-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
175,"Indianapolis Children's Choir,Incorporated",aka Indianapolis Children's Choir,Arts Education,Art Works,16-5100-7096,Indianapolis,IN,46208-3443,"To support the Indianapolis Children's Choir Everyone COUNTS (Community Outreach Uniting  Nurturing Through Song) initiative. Project components will include tuition assistance to children enrolled in ICC ensembles, after-school choral music education instruction for elementary and middle school students in regional choirs, and early childhood music classes held at sites throughout the community. Other program components will include the ""Jubilate Choir"" for children with special needs and the ICC Innovations program, which provides free resources and services to music teachers and schools throughout central Indiana.",2016,7,15000,2016-07-01,2017-06-30,0.0,0.0,0.12576685497737805,0.0,0.0,0.0,0.0,1
176,"Indianapolis Children's Choir,Incorporated",aka Indianapolis Children's Choir,Arts Education,Art Works,15-5100-7156,Indianapolis,IN,46208-3443,"To support the Everyone COUNTS program. Choral conductors will provide in-school and after-school music instruction to students in underserved communities. The project will include on-site workshops for classroom teachers at local schools as well as tuition assistance to children enrolled in Preparatory Programs, Children's Performance Choirs, and High School Performance Choirs. Other program components will include early childhood music classes to sites throughout the community, support for regional choirs at satellite locations, and the ""Jubilate Choir"" for children with special needs.",2015,7,10000,2015-07-01,2016-06-30,0.0,0.0,0.06647177964711834,0.0,0.0,0.11450559480335351,0.0,1
177,"Indianapolis Dance Company, Inc./GHDT",aka Gregory Hancock Dance Theatre,Challenge America: Reaching Every Community,Challenge America: Reaching Every Community,05-7900-7053,Indianapolis,IN,46230-0345,"To support the ""ENCORE"" performance of signature pieces from a modern dance repertoire. The company will present pieces chosen by audiences, dancers, and staff.",2005,7,10000,2005-10-01,2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
178,"Indianapolis Dance Company, Inc./GHDT",aka Gregory Hancock Dance Theatre,Dance,Leadership,04-3300-3182,Indianapolis,IN,46230-0345,"To support the creation of new backdrops and sets for the Gregory Hancock Dance Theatre's production of ""Dracula."" The new scenic design, which replaces the smaller original, will suit the more prestigious, larger venues where the GHDT performs this popular staple of its repertoire.",2004,7,10000,2004-08-01,2004-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
179,Indianapolis Jazz Foundation Inc,aka Indy Jazz Fest,American Rescue Plan,American Rescue Plan (ARP) Grants to Organizations,1899553-66-22,Indianapolis,IN,46220-3141,"Purpose: To support personnel and marketing expenses in response to and recovery from the COVID-19 pandemic. Additional Project Description: The support will help the organization maintain operations during recovery from the devastating economic and health effects of the COVID-19 pandemic. Intended Beneficiaries: This assistance will benefit the organization’s constituency, such as arts workers, artists, and audiences. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,5,100000,2022-01-01,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
