,Organization Name,Popular Name,Discipline / Field,Category,Application Number,City,State,Zip,Project Description,Fiscal Year,Congressional District,Grant Amount,Grant From Date,Grant To Date,mural,sculpture,community,engagement,outdoor,public,communities,park,is_public_art
2132,"Waisman, Sergio Gabriel",,Literary Arts,Literature Fellowships: Translation Projects,00-5211-5099,San Francisco,CA,94110-2942,"To support the translation from Spanish of Ricardo Piglia's novel ""La Ciudad Ausente (The Absent City).""",2000,0,20000,1999-10-01,2001-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2133,Walden School,,Arts Education,Learning in the Arts for Children & Youth,11-5100-8033,SAN FRANCISCO,CA,94131-3272,"To support the Composition Immersion Course. Over the five-week summer program, students train in musicianship, composition, receive individual tutoring, and interact with a Composer-in-Residence and an Ensemble-in-Residence.",2011,11,35000,2011-10-01,2012-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2134,"Walden School, Ltd.",aka The Walden School,Arts Education,Learning in the Arts for Children & Youth,08-5100-8220,SAN FRANCISCO,CA,94131-3272,"To support the Composition Immersion Course. A five-week summer music program for 9 to 18-year-old students will include daily classes in musicianship, composition, individual tutoring, and interaction with resident guest composers and musicians, leading to performances of original student compositions.",2008,11,30000,2008-06-01,2008-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2135,"Walden School, Ltd.",aka The Walden School,Arts Education,Summer Schools in the Arts,07-5151-8058,SAN FRANCISCO,CA,94131-3272,"To support the Composition Immersion Course. Students will develop skills in musicianship, music composition, and improvisation.",2007,11,25000,2007-04-01,2008-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2136,"Walden School, Ltd.",aka The Walden School,Music,Creativity / Presentation,02-3100-5054,SAN FRANCISCO,CA,94131-3272,"To support an artist residency with a new music sextet. During the summer of 2002, the new music sextet Non Sequitur will be in residence for two weeks at the Walden School in Dublin, NH.",2002,11,5000,2002-06-01,2002-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2137,"Walden School, Ltd.",aka The Walden School,Music,Creativity / Presentation,01-3100-5058,SAN FRANCISCO,CA,94131-3272,"To support a residency with a new music ensemble at Walden School, a summer music school for young composers ages 9-18. During the summer of 2001, the sextet Non Sequitur will be in residence for two weeks at the School in Dublin, NH.",2001,11,5000,2001-07-01,2001-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2138,We Players,,Theater,Art Works,16-3200-7254,San Francisco,CA,94158,"To support a production of ""Caesar Maximus"" in Golden Gate Park, an Imagine Your Parks project.",2016,12,15000,2016-11-01,2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2753497389159467,1
2139,Women's Audio Mission,aka WAM,Arts Education,Grants for Arts Projects,1904601-51-23,SAN FRANCISCO,CA,94103-2817,"Purpose: To support staff salaries for Girls on the Mic, a free digital media arts training and mentorship program focused on girls and gender-diverse youth. Additional Project Description: Students from underserved communities will receive hands-on, project-based media arts and music production training in a professional studio environment. Arts instruction and presentations of student work will take place online and in-person. The project is designed to cultivate the next generation of women media arts and technology experts. Intended Beneficiaries: The program will serve students from the Oakland Unified School District, San Francisco Unified School District, and the San Jose Unified School District. Intended Outcome: Beneficiaries acquire knowledge and skills in the arts.",2023,12,45000,2023-01-01,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.08149567675856377,0.0,1
2140,Women's Audio Mission,aka WAM,Arts Education,Grants for Arts Projects,1889051-51-22,SAN FRANCISCO,CA,94103-2817,"Purpose: To support teaching artists fees for Girls on the Mic, a free digital media arts training and mentorship program for girls and gender-diverse youth. Additional Project Description: Students from underserved communities will receive free, hands-on, project-based media arts and music production training in a professional studio environment. Arts instruction and presentations of student work will take place through virtual platforms and also in-person when possible. The project is designed to cultivate the next generation of women media arts and technology experts. Intended Beneficiaries: The program will serve students from the Oakland Unified School District, San Francisco Unified School District, and the San Jose Unified School District. Intended Outcomes: Beneficiaries acquire knowledge and skills in the arts.",2022,12,45000,2022-01-01,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.07908801308214536,0.0,1
2141,Women's Audio Mission,aka WAM,American Rescue Plan,American Rescue Plan (ARP) Grants to Organizations,1902126-66-22,SAN FRANCISCO,CA,94103-2817,"Purpose: To support personnel expenses in response to and recovery from the COVID-19 pandemic. Additional Project Description: The support will help the organization maintain operations during recovery from the devastating economic and health effects of the COVID-19 pandemic. Intended Beneficiaries: This assistance will benefit the organization’s constituency, such as arts workers, artists, and audiences. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,12,150000,2022-01-01,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2142,Women's Audio Mission,aka WAM,Arts Education,Grants for Arts Projects,1865137-51-21,SAN FRANCISCO,CA,94103-2817,"To support teaching artist fees for the expansion of Girls on the Mic, a digital media arts training and mentorship program. Currently reaching students in the San Francisco Unified School District and the Oakland Unified School District, Women's Audio Mission will expand Girls on the Mic to the San Jose Unified School District. Students from underserved communities will receive free hands-on, project-based media arts and music production training in a professional studio environment. Arts instruction and presentations of student work will take place through virtual platforms and also in-person when possible. The project is designed to cultivate the next generation of women media arts and technology experts.",2021,12,40000,2021-01-01,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.08094514152253826,0.0,1
2143,Women's Audio Mission,aka WAM,Arts Education,Art Works,1858357-51-20,SAN FRANCISCO,CA,94103-2817,"To support the expansion of Girls on the Mic, a digital media arts training and mentorship program. The project is designed to cultivate the next generation of women media arts and technology experts, and aims to expand to all underserved schools in the San Francisco and Oakland Unified School Districts. Students will receive free hands-on, project-based media arts and music production training in a professional studio environment. Participants will showcase their work at community venues, online, and via mobile devices. Some project activity may take place virtually.",2020,12,35000,2020-01-01,2020-12-31,0.0,0.0,0.08383258519352034,0.0,0.0,0.0,0.0,0.0,1
2144,Women's Audio Mission,aka WAM,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",1880041-95-20,SAN FRANCISCO,CA,94103-2817,To support personnel costs in response to the COVID-19 pandemic.,2020,12,50000,2020-07-01,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2145,Women's Audio Mission,aka WAM,Arts Education,Art Works,1847916-51-19,SAN FRANCISCO,CA,94103-2817,"To support the expansion of Girls on the Mic, a digital media arts training and mentorship program. The project is designed to cultivate the next generation of women media arts and technology experts. Participants will receive free hands-on, project-based media arts and music production training in a professional studio environment. Students will showcase their work at community venues, online, and via mobile devices with friends and family.",2019,12,30000,2019-01-01,2019-12-31,0.0,0.0,0.097053366001904,0.0,0.0,0.0,0.0,0.0,1
2146,Women's Audio Mission,aka WAM,Arts Education,Art Works,1830350-51-18,SAN FRANCISCO,CA,94103-2817,"To support the expansion of Girls on the Mic, a digital media training program designed to cultivate the next generation of women media arts and technology experts. Participants will create their own websites, podcasts, music projects, and other media arts projects that mirror professional activities such as creative coding. Students will showcase their work online and via mobile devices with friends and family. The project expansion to Oakland will allow additional students to participate in the program.",2018,12,30000,2018-01-01,2018-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2147,Women's Audio Mission,aka WAM,Arts Education,Art Works,17-5100-7037,SAN FRANCISCO,CA,94103-2817,"To support the expansion of Girls on the Mic, a digital media training program for girls. The project is a media arts education program for girls from underserved communities in the Bay Area. Project activities are designed to cultivate the next generation of women media arts and technology experts. Participants will create their own websites, podcasts, music projects, and other media arts projects that mirror professional activities such as creative coding. Students will showcase their work online and share via mobile devices with friends and family.",2017,12,25000,2017-01-01,2017-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.10151348525244545,0.0,1
2148,Women's Audio Mission,aka WAM,Arts Education,Art Works,16-5100-7051,SAN FRANCISCO,CA,94103-2817,"To support the expansion of Girls on the Mic: Digital Media Training for Girls. The project is a media arts education program for girls from underserved communities in the Bay Area. Project activities are designed to cultivate the next generation of women media arts and technology experts. Participants will create their own websites, podcasts, music projects, and other media arts projects that mirror professional activities such as creative coding. Students will showcase their work online and share via mobile devices with friends and family.",2016,12,20000,2016-01-01,2016-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.10221581835830862,0.0,1
2149,Women's Audio Mission,aka WAM,Arts Education,Art Works,15-5100-7029,SAN FRANCISCO,CA,94103-2817,"To support Girls on the Mic. The assessment tool is the required product. The project is a media arts education program for middle school girls which cultivates the next generation of women media arts and technology experts. Participants will learn media literacy and create their own podcasts, music projects, sound for cartoons, and other media arts projects that mirror professional activities and create websites to showcase their work online and share via mobile devices with friends and family.",2015,12,15000,2015-01-01,2015-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2150,Women's Audio Mission,aka WAM,Arts Education,Art Works,14-5100-7017,SAN FRANCISCO,CA,94103-2817,"To support Girls on the Mic. The project is a media arts education program which cultivates the next generation of women media arts and technology experts. Participating girls will learn media literacy and create their own podcasts, music projects, sound for cartoons, and other media arts projects that mirror professional activities and create websites to showcase their work online and share via mobile devices with friends and family.",2014,12,10000,2014-01-01,2014-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2151,Women's Audio Mission,aka WAM,Media Arts,Art Works,12-3400-7065,SAN FRANCISCO,CA,94103-2817,"To support Girls on the Mic. Targeted to girls aged 8-18, Girls on the Mic teaches them digital media production and music recording technology skills.",2012,12,15000,2012-08-01,2013-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2152,Women's Philharmonic,,Music,Challenge America,03-3100-1186,San Francisco,CA,94102-5986,"To support Composing A Career; a colloquium, advocacy campaign, and an annual music festival. The symposium will include Music in the Making, new music reading sessions that will showcase emerging American women composers.",2003,11,10000,2003-06-01,2004-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2153,Women's Philharmonic,,Music,Creativity / Presentation,02-3100-5019,San Francisco,CA,94102-5986,"To support ""Music in the Making,"" a new music reading session. Held at the Yerba Buena Center for the Performing Arts in March 2002, the sessions will showcase American women composers in the early phases of their careers.",2002,11,10000,2002-01-01,2002-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2154,Women's Philharmonic,,Music,Access,01-3100-4186,San Francisco,CA,94102-5986,"To support ""Composing a Career,"" a composer symposium. The third Composer's Symposium will be held at Mills College in June 2002.",2001,11,10000,2001-06-01,2002-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2155,Women's Philharmonic,,Music,Creativity / Presentation,00-3100-5045,San Francisco,CA,94102-5986,"To support the broadcast and dissemination of the ""American Women Masters Series,"" a compilation of defining compositions by women composers in the twentieth century. The Women's Philharmonic will identify, perform, and broadcast by radio key works by women composers.",2000,11,35000,1999-12-01,2002-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2156,Women's Philharmonic,,Music,Arts Learning,00-3100-8202,San Francisco,CA,94102-5986,"To support the National Women Conductors Initiative, a consortium project. The Women's Philharmonic and consortium member Colorado Symphony Orchestra will provide women conductors who are at the most advanced career levels with opportunities to enhance their professional skills and earn positions as conductors and music directors with the leading national orchestras.",2000,11,25000,2000-04-01,2002-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2157,Women's Philharmonic,,Music,Creativity / Presentation,99-3100-5045,San Francisco,CA,94102-5986,"To support a consortium project of commissions and premier performances of the new works by the Women's Philharmonic, the American Composers Orchestra, and the Lubbock Symphony. Entitled ""Fanfares,"" this two-year project will result in the creation of new works by American women composers and multiple performances around the country.",1999,11,75000,1998-11-01,2001-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2158,Women's Philharmonic,,Music,Heritage / Preservation,99-3100-6120,San Francisco,CA,94102-5986,"To support the restoration, performance, and recording of orchestral music of Florence B. Price (1888-1953). Florence Price was one of the first African-American women to write orchestral music.",1999,11,40000,1999-04-01,2000-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2159,Women's Philharmonic,,Endowments and Cash Reserves,Other,98-4800-9004,San Francisco,CA,94102-5986,"To support the implementation of the Next Millennium project, a plan to strengthen the organization, including initiatives to increase earned income and to create a cash reserve.",1998,11,50000,1998-05-01,2000-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2160,Words Given Wings Literary Arts Project,aka Mercury House,Literary Arts,Heritage / Preservation,03-5200-6105,San Francisco,CA,94119-2850,"To support Mercury House's publication and national distribution of a culturally significant work of international literature. Mercury House will promote the title through trade publications, online, and through radio and television interviews.",2003,11,10000,2003-06-01,2005-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2161,Words Given Wings Literary Arts Project,aka Mercury House,Literary Arts,Heritage / Preservation,01-5200-6122,San Francisco,CA,94119-2850,"To support the republication and national distribution of Charles S. Wright's, THE WIG: A MIRROR IMAGE, with an introduction by Ishmael Reed. set in New York City in the 1950s, Night Song is one of the first works of fiction by a black author that depicts the world of black jazz musicians in America.",2001,11,10000,2001-06-01,2003-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2162,Words Given Wings Literary Arts Project,aka Mercury House,Literary Arts,Heritage / Preservation,99-5200-6097,San Francisco,CA,94119-2850,To support the reprinting by Mercury House of IN FEW WORDS/EN POCAS PALABRAS: A COMPENDIUM OF LATINO FOLK WIT AND WISDOM by Jose Antonio Burciaga.,1999,11,10000,1999-05-01,2002-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2163,World Arts West,,Dance,Grants for Arts Projects,1904560-33-23,SAN FRANCISCO,CA,94102-6004,"Purpose: To support the San Francisco Ethnic Dance Festival. Additional Project Description: Through mentorship, artistic development, and performance opportunities, the 45th annual festival will showcase and support an important and culturally diverse dance community. Intended Beneficiaries: The festival will serve dance artists, as well as a broad and diverse San Francisco audience, including fans of world dance and music. Intended Outcome: Beneficiaries access arts activities and programming.",2023,11,60000,2023-01-01,2023-12-31,0.0,0.0,0.09837289592946427,0.0,0.0,0.0,0.0,0.0,1
2164,World Arts West,,Dance,Grants for Arts Projects,1889101-33-22,SAN FRANCISCO,CA,94102-6004,"Purpose: To support World Arts West Dances in the Park by the producer of the San Francisco Ethnic Dance Festival. Additional Project Description: Through mentorship, artistic development, and performance opportunities, the festival showcases and supports an important and culturally diverse dance community. Intended Beneficiaries: The festival will serve broad and diverse San Francisco audiences, including fans of world dance and music. Intended Outcome: Beneficiaries engage with the arts.",2022,11,60000,2022-01-01,2022-12-31,0.0,0.0,0.09569204450009969,0.0,0.0,0.0,0.0,0.1612405085310725,1
2165,World Arts West,,American Rescue Plan,American Rescue Plan (ARP) Grants to Organizations,1902897-66-22,SAN FRANCISCO,CA,94102-6004,"Purpose: To support personnel expenses in response to and recovery from the COVID-19 pandemic. Additional Project Description: The support will help the organization maintain operations during recovery from the devastating economic and health effects of the COVID-19 pandemic. Intended Beneficiaries: This assistance will benefit the organization’s constituency, such as arts workers, artists, and audiences. Intended Outcome: Artistic activities and traditions are supported to strengthen the nation’s cultural infrastructure.",2022,11,150000,2022-01-01,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2166,World Arts West,,Dance,Grants for Arts Projects,1865677-33-21,SAN FRANCISCO,CA,94102-6004,"To support staff salaries for the virtual San Francisco Ethnic Dance Festival. Through mentorship, artistic development, and performance opportunities, the annual festival showcases and supports an important and culturally diverse dance community.",2021,11,60000,2021-01-01,2021-12-31,0.0,0.0,0.14787599479850472,0.0,0.0,0.0,0.0,0.0,1
2167,World Arts West,,Dance,Art Works,1858236-33-20,SAN FRANCISCO,CA,94102-6004,"To support artist fees and staff and marketing costs associated with planning for the annual San Francisco Ethnic Dance Festival. Due to COVID-19, the festival which showcases and supports an important and culturally diverse dance community that encompasses many different dance traditions and forms, through mentorship and artistic development, and performance opportunities, had to be cancelled.",2020,11,60000,2020-01-01,2020-07-31,0.0,0.0,0.10466417640901451,0.0,0.0,0.0,0.0,0.0,1
2168,World Arts West,,"Coronavirus Aid, Relief, and Economic Security (CARES) Act","Coronavirus Aid, Relief, and Economic Security (CARES) Act",1882456-95-20,SAN FRANCISCO,CA,94102-6004,To support personnel costs in response to the COVID-19 pandemic.,2020,11,50000,2020-07-01,2021-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2169,World Arts West,,Dance,Art Works,1847617-33-19,SAN FRANCISCO,CA,94102-6004,"To support the artistic direction and mentorship of dance companies as part of the annual San Francisco Ethnic Dance Festival. Festival Artistic Directors Patrick Makuakane, Latanya Tigner, and Mahea Uchiyama will select dance artists and companies whose work is rooted in a cultural tradition. The artistic directors will attend rehearsals of the selected festival artists and offer input and guidance, while also creating innovative transitions between dance pieces. The festival presents more than 30 world dance companies based in Northern California and provides artists with the opportunity to perform in a professional setting.",2019,11,50000,2019-01-01,2019-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2170,World Arts West,,Dance,Art Works,1830176-33-18,SAN FRANCISCO,CA,94102-6004,"To support staff salaries for the annual San Francisco Ethnic Dance Festival. The festival will present world dance companies based in Northern California and provide underserved artists with the opportunity to perform in a professional setting. Artistic Directors Carlos Carvajal and CK Ladzekpo will attend rehearsals and offer input and guidance, while also creating innovative transitions between dance pieces.",2018,11,45000,2018-01-01,2018-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2171,World Arts West,,Dance,Art Works,17-3300-7060,SAN FRANCISCO,CA,94102-6004,"To support staff salaries for the annual San Francisco Ethnic Dance Festival. The festival will present world dance companies based in Northern California and provide underserved artists with the opportunity to perform in a professional setting. Artistic Directors Carlos Carvajal and CK Ladzekpo will attend rehearsals and offer input and guidance, while also creating innovative transitions between dance pieces.",2017,11,50000,2017-01-01,2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2172,World Arts West,,Dance,Art Works,16-3300-7079,SAN FRANCISCO,CA,94102-6004,"To support administration costs in presentation of the 38th annual San Francisco Ethnic Dance Festival. The festival provides underserved artists with the opportunity to perform in a professional setting. Artistic Directors Carlos Carvajal and CK Ladzekpo will attend dancers' rehearsals and offer input and guidance, while also creating innovative transitions between dance pieces. After a rigorous audition process, more than 30 Northern California dance ensembles, whose work is rooted in various cultural traditions, will be selected to perform at the festival.",2016,11,50000,2016-01-01,2016-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2173,World Arts West,,Dance,Art Works,14-3300-7143,SAN FRANCISCO,CA,94102-6004,To support artist fees and staff time related to the presentation of the annual San Francisco Ethnic Dance Festival. The festival supports thousands of dancers sustaining over 100 distinct dance forms by providing underserved artists with the opportunity to perform in a professional setting.,2014,11,40000,2014-06-01,2014-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2174,World Arts West,,Dance,Art Works,13-3300-7163,SAN FRANCISCO,CA,94102-6004,To support artists' fees for the 35th annual San Francisco Ethnic Dance Festival. The festival presents dancers sustaining more than 100 distinct dance forms by providing underserved artists with the opportunity to perform in a professional setting.,2013,11,30000,2013-06-01,2013-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2175,World Arts West,,Folk & Traditional Arts,Art Works,12-5500-7029,SAN FRANCISCO,CA,94102-6004,"To support the 34th Annual San Francisco Ethnic Dance Festival. A panel of dance educators, performers, and ethnologists will select dance ensembles and solo artists, whose work is rooted in various cultural traditions, to perform at the festival. The project will present as many as 50 ensembles and solo artists, who will also receive professional advice about choreography, costuming, staging, professional marketing, and promotional material.",2012,11,25000,2012-01-01,2012-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2176,World Arts West,,Folk & Traditional Arts,Access to Artistic Excellence,11-5500-7050,SAN FRANCISCO,CA,94102-6004,"To support the annual ""San Francisco Ethnic Dance Festival"" The project will present a series of performances of culturally specific dance traditions sustained by the diverse communities of Northern California; it will provide the artists with experience in a professional setting, and introduce the general public to the traditional dances of Northern California.",2011,11,25000,2011-01-01,2011-07-31,0.0,0.0,0.0,0.0,0.0,0.11115368541430069,0.14923651683052622,0.0,1
2177,World Arts West,,Folk & Traditional Arts,Access to Artistic Excellence,10-5500-7046,SAN FRANCISCO,CA,94102-6004,"To support the ""32nd Annual San Francisco Ethnic Dance Festival."" The project will support a series of performances celebrating traditional dance from the diverse ethnic communities living in Northern California.",2010,11,20000,2010-01-01,2010-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.19137389886376635,0.0,1
2178,World Arts West,,Dance,Recovery Act,09-3388-7271,SAN FRANCISCO,CA,94102-6004,To support the preservation of jobs that are threatened by declines in philanthropic and other support during the current economic downturn.,2009,11,50000,2009-07-01,2010-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2179,World Arts West,,Presenting & Multidisciplinary Works,Access to Artistic Excellence,09-5400-7151,SAN FRANCISCO,CA,94102-6004,"To support the educational program ""People Like Me"". Designed for kindergarten through sixth-grade students, the performances will be presented at California theaters in a one-hour session featuring traditional world dance and music genres in an interactive theatrical format.",2009,11,15000,2009-06-01,2010-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2180,World Arts West,,Presenting & Multidisciplinary Works,Access to Artistic Excellence,08-5400-7122,SAN FRANCISCO,CA,94102-6004,"To support the educational program People Like Me. Designed for kindergarten through sixth-grade students, the performances will be presented at California theater in a one-hour session featuring traditional world dance and music genres in an interactive theatrical format.",2008,11,25000,2008-06-01,2009-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2181,World Arts West,,Presenting & Multidisciplinary Works,Access to Artistic Excellence,07-5400-7128,SAN FRANCISCO,CA,94102-6004,To support the arts education program People Like Me. Performances will be presented at Bay Area theaters for students in kindergarten through sixth grades.,2007,11,18000,2007-07-01,2008-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2182,World Arts West,,Presenting & Multidisciplinary Works,Access to Artistic Excellence,06-5400-7160,SAN FRANCISCO,CA,94102-6004,To support the arts education program People Like Me. Performances will be presented at Bay Area theaters for students in kindergarten through sixth grades.,2006,11,19100,2006-06-01,2007-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2183,World Arts West,,Presenting & Multidisciplinary Works,Access to Artistic Excellence,05-5400-7026,SAN FRANCISCO,CA,94102-6004,To support the arts education program People Like Me. Performances will be presented at Bay Area theaters for students in kindergarten through sixth grades.,2005,11,30000,2005-06-01,2006-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2184,World Arts West,,Presenting & Multidisciplinary Works,Leadership,04-5400-3047,SAN FRANCISCO,CA,94102-6004,"To support fees for artists participating in the 2004 San Francisco Ethnic Dance Festival. Nine dance companies, representing African, Chinese, Hispanic, and Tahitian traditions, will perform for an expected audience of 3,000 during the festival weekend.",2004,11,10000,2004-06-01,2004-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2185,World Arts West,,Folk & Traditional Arts,Arts Learning,01-5500-8073,SAN FRANCISCO,CA,94102-6004,"To support People Like Me. Through a unique educational performance of music and dance, the project will offer K-6 grade students the opportunity to experience and learn about the immense variety of dance that is rooted in the Bay Area's multicultural population.",2001,11,25000,2001-06-01,2002-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2186,World Arts West,,Folk & Traditional Arts,Arts Learning,00-5500-8107,SAN FRANCISCO,CA,94102-6004,"To support People Like Me, a vernacular and world classical dance education project. The program offers Bay Area students in grades K-6 the opportunity to experience and learn about the immense variety of dance that is rooted in the Bay Area's multicultural population, performed by dancers from the San Francisco Ethnic Dance Festival.",2000,11,20000,2000-06-01,2001-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2187,World Arts West,,Folk & Traditional Arts,Other,99-5500-7088,SAN FRANCISCO,CA,94102-6004,"To support People Like Me a vernacular dance education project. Through a second expansion, People Like Me will go to San Jose for two additional weeks.",1999,11,60000,1999-04-01,2000-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2188,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Grants for Arts Projects,1904999-54-23,SAN FRANCISCO,CA,94103-3119,"Purpose: To support a series of multidisciplinary arts programs at the Yerba Buena Gardens Festival. Additional Project Description: The festival will present productions by performing artists, including works of music and dance that showcase local ensembles as well as touring artists. All performances will be free, outdoors, and open to the public. Programming will feature Native American art forms, a music and dance work by music and percussive ensemble La Mezcla, and ukulele and hula dance performances. Intended Beneficiaries: The project will serve Bay Area audiences and the featured artists. Intended Outcome: Beneficiaries access arts activities and programming.",2023,12,35000,2023-01-01,2023-12-31,0.0,0.0,0.0,0.0,0.0,0.07963588276837665,0.0,0.0,1
2189,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Grants for Arts Projects,1888101-54-22,SAN FRANCISCO,CA,94103-3119,"Purpose: To support a series of multidisciplinary arts programs at the Yerba Buena Gardens Festival. Additional Project Description: The festival will present productions by performing artists, including works of music and dance that showcase local ensembles as well as touring artists. All performances will be free, outdoors, and open to the public. Intended Beneficiaries: The project will serve Bay Area audiences. Intended Outcome: Beneficiaries engage with the arts.",2022,12,35000,2022-01-01,2022-12-31,0.0,0.0,0.0,0.0,0.0,0.10997640360545403,0.0,0.0,1
2190,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Grants for Arts Projects,1864935-54-21,SAN FRANCISCO,CA,94103-3119,"To support a series of multidisciplinary arts programs at the Yerba Buena Gardens Festival. Activities will include Choreofest, a two-day festival of site-specific contemporary dance by Bay Area chorographers, and a performance of a new one-ring circus show by Circus Bella. All performances will be admission-free, outdoors, and open to the public.",2021,12,35000,2021-01-01,2021-12-31,0.0,0.0,0.0,0.0,0.0,0.10071564495691081,0.0,0.0,1
2191,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Art Works,1861813-54-20,SAN FRANCISCO,CA,94103-3119,"To support performing arts presentations at the Yerba Buena Gardens Festival, as well as planning for future events. Selected artists will virtually share either a work in progress or a completed piece designed around the themes of endurance, hope, or community. Additionally, staff will work to plan for future performances.",2020,12,40000,2020-06-01,2020-12-31,0.0,0.0,0.10792460027543592,0.0,0.0,0.0,0.0,0.0,1
2192,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Art Works,1847233-54-19,SAN FRANCISCO,CA,94103-3119,"To support performing arts presentations at the Yerba Buena Gardens Festival. The free outdoor series will present performances by artists in disciplines including circus, dance, and music. Choreographers Wendy Rein and Ryan T. Smith will curate ChoreoFest, a three-day festival of site-specific dance by Bay Area contemporary dance choreographers. Circus Bella is a one-ring circus, including trapeze, rope walking, juggling, clowning, and acrobatics conceived by Abigail Munn and set to original music by composer Rob Reich. Oakland's Prescott Circus Theatre, a youth after-school program, will open the show. San Francisco Summer Uke-Splosion will showcase ukulele musicians from the region, and will include participatory events, workshops, and related hula performances.",2019,12,20000,2019-01-01,2019-12-31,0.0,0.0,0.0,0.0,0.09490338697025863,0.0,0.0,0.0,1
2193,Yerba Buena Arts & Events,,Presenting & Multidisciplinary Works,Art Works,1829603-54-18,SAN FRANCISCO,CA,94103-3119,"To support selected activities at the Yerba Buena Gardens Festival. The free outdoor series will include the presentation of new and existing works in a variety of disciplines. Activities supported by this grant include the Native Contemporary Arts Festival, as well as performances by Mariachi Flor de Toloache, composer Marcus Shelby, and Circus Bella. In addition to performances, lectures and demonstrations by festival artists will be offered.",2018,12,35000,2018-01-01,2018-12-31,0.0,0.0,0.0,0.0,0.15645365546549173,0.0,0.0,0.0,1
